author,title,passage_id,text,char_count,word_count,sentence_count,avg_word_length,avg_sentence_length,type_token_ratio,pronoun_freq,function_words_count,punctuation_frequency,sentiment_polarity,sentiment_subjectivity,readability_Kincaid,readability_ARI,readability_Coleman-Liau,readability_FleschReadingEase,readability_GunningFogIndex,readability_LIX,readability_SMOGIndex,readability_RIX,readability_DaleChallIndex,info_characters_per_word,info_syll_per_word,info_words_per_sentence,info_type_token_ratio,info_characters,info_syllables,info_words,info_wordtypes
H. Rider Haggard,Allan Quatermain,3048,"I, however, not  being poetically inclined, will take advantage of the lull to give some  account of the people among whom we found ourselves, compiled, needless  to state, from information which we subsequently collected. The name of this country, to begin at the beginning, is Zu-Vendis, from  Zu, ""yellow"", and Vendis, ""place or country"". Why it is called the  Yellow Country I have never been able to ascertain accurately, nor do  the inhabitants themselves know.",467.0,95.0,3.0,4.11578947368421,31.666666666666668,0.6842105263157895,0.0421052631578947,39.0,0.0449678800856531,0.0666666666666666,0.3847222222222222,31.438666666666663,39.1176,12.57676982666667,3.2460000000000377,37.46666666666667,101.66666666666669,23.4939015319192,20.0,10.935566666666666,4.8933333333333335,1.5066666666666666,75.0,0.8133333333333334,367.0,113.0,75.0,61.0
H. Rider Haggard,Allan Quatermain,3243,"Beware, little man monkey, beware!"" Unfortunately Alphonse, who was getting over his fear of him, went on  laughing at ""_ce drôle d'un monsieur noir_"". I was about to warn him to  desist, when suddenly the huge Zulu bounded off the veranda on to the  open space where Alphonse was standing, his features alive with a sort  of malicious enthusiasm, and began swinging the axe round and round  over the Frenchman's head.",418.0,85.0,3.0,4.070588235294117,28.33333333333333,0.7176470588235294,0.0352941176470588,32.0,0.0406698564593301,-0.0722222222222222,0.5111111111111112,28.559452054794523,36.2327397260274,10.212947342465757,20.32630136986303,32.487671232876714,93.54794520547944,16.41640786499874,15.0,12.44853287671233,4.493150684931507,1.3287671232876712,73.0,0.7808219178082192,328.0,97.0,73.0,57.0
H. Rider Haggard,Allan Quatermain,3429,"The  city was, with the exception of this one building, entirely built of  red granite, and laid out in regular blocks with splendid roadways  between. So far as we could see also the houses were all one-storied  and detached, with gardens round them, which gave some relief to the  eye wearied with the vista of red granite.",325.0,64.0,2.0,4.125,32.0,0.75,0.03125,28.0,0.0246153846153846,0.1047619047619047,0.443131868131868,22.16631578947369,28.30631578947369,10.19102805263158,37.664210526315806,26.30877192982456,79.80701754385964,15.24744871391589,13.0,10.618963157894736,4.508771929824562,1.3157894736842106,57.0,0.8070175438596491,257.0,75.0,57.0,46.0
H. Rider Haggard,Allan Quatermain,3517,"On  his left arm was a large and well-made elliptical shield of buffalo  hide, on which were painted strange heraldic-looking devices. On his  shoulders was a huge cape of hawk's feathers, and round his neck was a  ""naibere"", or strip of cotton, about seventeen feet long, by one and a  half broad, with a stripe of colour running down the middle of it.",353.0,74.0,2.0,3.891891891891892,37.0,0.7162162162162162,0.0,31.0,0.036827195467422,0.0054563492063492,0.3046626984126984,24.48875,30.80828125,9.001879515625003,33.48125000000002,28.725,82.75,15.24744871391589,12.0,9.771525,4.296875,1.28125,64.0,0.765625,275.0,82.0,64.0,49.0
H. Rider Haggard,Allan Quatermain,3525,"And such was her  sweetness and the power and dignity of her person, and so beautiful she  looked standing hand in hand there at her lover's side, so sure of him  and of herself, and so ready to risk all things and endure all things  for him, that most of those who saw the sight, which I am sure no one  of them will ever forget, caught the fire from her eyes and the happy  colour from her blushing face, and cheered her like wild things.",440.0,95.0,1.0,3.673684210526316,95.0,0.6421052631578947,0.1157894736842105,52.0,0.0204545454545454,0.4312499999999999,0.7097222222222223,31.76758620689656,40.47689655172414,6.837840367816096,22.26103448275863,35.71954022988506,95.04597701149426,10.745966692414834,7.0,10.311125287356322,3.9080459770114944,1.137931034482759,87.0,0.6781609195402298,340.0,99.0,87.0,59.0
H. Rider Haggard,Allan Quatermain,3550,"This lily, which the natives say blooms only once in ten years,  flourishes in the most arid soil. Compared to the size of the bloom,  the bulb is small, generally weighing about four pounds. As for the  flower itself (which I afterwards saw under circumstances likely to  impress its appearance fixedly in my mind), I know not how to describe  its beauty and splendour, or the indescribable sweetness of its  perfume.",418.0,82.0,3.0,4.170731707317073,27.33333333333333,0.7317073170731707,0.024390243902439,37.0,0.0263157894736842,0.0571428571428571,0.5142857142857143,28.55352112676056,36.02788732394366,11.194173478873244,16.80661971830989,33.47042253521126,92.12676056338027,19.431676725154983,15.0,10.494015492957748,4.661971830985915,1.3943661971830985,71.0,0.7887323943661971,331.0,99.0,71.0,56.0
H. Rider Haggard,Allan Quatermain,3741,"Else because of the beauty of a woman  that weareth as a garment of fur shalt thou be even as I am, and  perchance with more cause. I have said."" Throughout this long and eloquent address Good had been perfectly  silent, but when the tale began to shape itself so aptly to his own  case, he coloured up, and when he learnt that what had passed between  him and Sorais had been overseen he was evidently much distressed. And  now, when at last he spoke, it was in a tone of humility quite foreign  to him.",504.0,107.0,4.0,3.766355140186916,26.75,0.7009345794392523,0.0747663551401869,58.0,0.0218253968253968,0.2694444444444445,0.4435185185185186,36.477083333333326,45.7534375,7.8391383020833345,4.526250000000019,41.73333333333333,111.625,18.491933384829668,15.0,11.358725,4.072916666666667,1.2395833333333333,96.0,0.75,391.0,119.0,96.0,72.0
H. Rider Haggard,Allan Quatermain,4912,"Also on  the right side of his neck was a stab from a spear, inflicted by Agon;  there was a deep cut on his left arm just below where the mail  shirt-sleeve stopped, and on the right side of his body the armour was  severed by a gash six inches long, where Nasta's mighty sword had  bitten through it and deep into its wearer's vitals.",336.0,72.0,1.0,3.7083333333333335,72.0,0.6944444444444444,0.0,34.0,0.0238095238095238,0.1316326530612244,0.4530612244897959,24.10119402985075,30.34761194029852,6.574927044776121,41.60313432835822,27.99402985074627,74.46268656716418,10.745966692414834,5.0,10.023431343283582,3.880597014925373,1.1492537313432836,67.0,0.7014925373134329,260.0,77.0,67.0,47.0
H. Rider Haggard,Allan Quatermain,5422,"There  are the hills;"" and he pointed to a long range of rising ground  stretching almost parallel with the course followed by the river Tana,  but gradually sloping down to a dense bush-clad plain about five miles  short of the house. Here I suggested that we might get up the great tree over the house and  search the country round with a spyglass; and this, after Mr Mackenzie  had given some orders to his people to try and follow Flossie's spoor,  we did.",460.0,92.0,2.0,4.043478260869565,46.0,0.7608695652173914,0.0434782608695652,42.0,0.0217391304347826,0.0257369614512471,0.3565759637188209,31.077142857142857,40.86785714285714,9.186324357142858,21.86785714285716,35.50476190476191,98.28571428571428,13.954451150103322,12.0,11.562423809523809,4.309523809523809,1.1785714285714286,84.0,0.7857142857142857,362.0,99.0,84.0,66.0
H. Rider Haggard,Allan Quatermain,5517,"I have since seen these  statues, which at the time of writing this, six months after the  battle, are nearly finished; and very beautiful they are, especially  that of Umslopogaas, which is exactly like him. As for that of myself,  it is good, but they have idealized my ugly face a little, which is  perhaps as well, seeing that thousands of people will probably look at  it in the centuries to come, and it is not pleasant to look at ugly  things.",450.0,95.0,2.0,3.8105263157894735,47.5,0.6526315789473685,0.0421052631578947,49.0,0.0288888888888888,0.0106481481481481,0.7462962962962963,31.93146341463415,39.61621951219512,8.863595012195127,12.18060975609758,36.21463414634146,97.85365853658536,17.491376746189438,13.0,9.821870731707318,4.2560975609756095,1.3170731707317074,82.0,0.7195121951219512,349.0,108.0,82.0,59.0
H. Rider Haggard,Allan Quatermain,5669,"Next day we were much more lively, our work was pleasingly interspersed  with questions about our native country, what the ladies were like  there, etc., all of which we answered as best as we could in Zu-Vendi,  and I heard Good assuring his teacher that her loveliness was to the  beauties of Europe as the sun to the moon, to which she replied with a  little toss of the head, that she was a plain teaching woman and  nothing else, and that it was not kind ""to deceive a poor girl so"".",488.0,103.0,1.0,3.815533980582525,103.0,0.6699029126213593,0.0679611650485436,53.0,0.026639344262295,0.1371753246753246,0.473015873015873,34.78347826086957,43.97315217391304,8.100024793478262,9.54413043478263,39.84347826086957,107.21739130434784,17.491376746189438,14.0,10.602526086956525,4.119565217391305,1.2282608695652173,92.0,0.7065217391304348,379.0,113.0,92.0,65.0
H. Rider Haggard,Allan Quatermain,7152,"One night Sir Henry shot a  young cow-giraffe, of which the marrow-bones were excellent; on another  I got a couple of waterbuck right and left; and once, to his own  intense satisfaction, Umslopogaas (who, like most Zulus, was a vile  shot with a rifle) managed to kill a fine fat eland with a Martini I  had lent him.",319.0,68.0,1.0,3.779411764705882,68.0,0.7647058823529411,0.0441176470588235,28.0,0.0376175548589341,0.387797619047619,0.6169642857142856,22.898965517241383,27.62810344827586,8.729125603448278,34.19258620689657,28.027586206896554,75.24137931034483,17.491376746189438,10.0,10.869162068965515,4.258620689655173,1.3448275862068966,58.0,0.8103448275862069,247.0,78.0,58.0,47.0
H. Rider Haggard,Allan Quatermain,7532,"The flower—for it has only one bloom—rises from the crown of  the bulb on a thick fleshy and flat-sided stem, the specimen that I saw  measured fourteen inches in diameter, and is somewhat trumpet-shaped  like the bloom of an ordinary ""longiflorum"" set vertically. First there  is the green sheath, which in its early stage is not unlike that of a  water-lily, but which as the bloom opens splits into four portions and  curls back gracefully towards the stem.",460.0,86.0,2.0,4.406976744186046,43.0,0.7441860465116279,0.0116279069767441,38.0,0.0239130434782608,-0.0571428571428571,0.4154761904761904,32.129999999999995,40.177125,10.803171462500003,7.195000000000036,37.5,97.5,21.16590212458495,14.0,11.354625,4.5875,1.4,80.0,0.7625,367.0,112.0,80.0,61.0
H. Rider Haggard,Allan Quatermain,7788,"What he meant  was that he would never brook the introduction of our wider ways of  thought and foreign learning and influence while there was a  possibility of stamping us out. Also he knew that we possessed a  different system of religion, and no doubt was in daily terror of our  attempting to introduce it into Zu-Vendis. One day he asked me if we  had any religion in our country, and I told him that so far as I could  remember we had ninety-five different ones.",468.0,91.0,3.0,4.131868131868132,30.33333333333333,0.7032967032967034,0.1318681318681318,48.0,0.0149572649572649,-0.0049999999999999,0.465,33.866279069767444,41.88872093023256,9.22056159302326,5.43337209302328,39.51627906976745,106.93023255813954,21.16590212458495,18.0,11.574193023255814,4.313953488372093,1.3488372093023255,86.0,0.7209302325581395,371.0,116.0,86.0,62.0
H. Rider Haggard,Allan Quatermain,8398,"The building  (that stands by itself on a space of some eight acres of garden ground  on the hilltop, around which are the dwelling-places of the priests) is  built in the shape of a sunflower, with a dome-covered central hall,  from which radiate twelve petal-shaped courts, each dedicated to one of  the twelve months, and serving as the repositories of statues reared in  memory of the illustrious dead.",406.0,76.0,1.0,4.381578947368421,76.0,0.7105263157894737,0.0,36.0,0.0270935960591133,-0.1,0.325,27.58882352941177,35.08102941176471,11.86631798529412,18.37970588235295,32.49411764705882,88.58823529411765,19.431676725154983,14.0,10.9568,4.779411764705882,1.411764705882353,68.0,0.7352941176470589,325.0,96.0,68.0,50.0
H. Rider Haggard,Allan Quatermain,11785,"Good was right: it certainly did seem odd and out of place—more like a  scene out of a dream or an Italian opera than a real tangible fact; and  the sense of unreality was not lessened when we heard ourselves  addressed in good broad Scotch, which, however, I cannot reproduce. ""How do you do, sirs,"" said Mr Mackenzie, a grey-haired, angular man,  with a kindly face and red cheeks; ""I hope I see you very well.",412.0,93.0,2.0,3.612903225806452,46.5,0.7311827956989247,0.064516129032258,39.0,0.0412621359223301,0.2541666666666666,0.3972402597402597,29.91792207792208,36.39935064935064,7.945243220779222,17.711168831168848,36.51428571428571,92.58441558441558,21.16590212458495,12.0,10.531674025974027,4.103896103896104,1.3116883116883118,77.0,0.8181818181818182,316.0,101.0,77.0,63.0
